asset_id,blog_id,blog_slug,bytes,cloudinary_public_id,download_message,excerpt,featured_image,format,height,id,image_url,local_file,local_path,location_id,location_slug,photo_id,photo_index,photographer,photographer_url,provider,provider_page_url,public_id,search_query,secure_url,slug,status,thumbnail_url,title,upload_status,version,width
a2a033295f7ac96ffc5c7fb6f8c5681f,61,central-vietnam-markets-guide,389442,danangtrip/blogs/central-vietnam-markets-guide/blog-61__central-vietnam-markets-guide__p01,downloaded:389442,"A guide to the bustling markets of Da Nang, Hoi An, and Hue.",,jpg,1253,61,https://images.pexels.com/photos/30933135/pexels-photo-30933135.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-61__central-vietnam-markets-guide__p01__pexels-30933135.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-61__central-vietnam-markets-guide__p01__pexels-30933135.jpg,61,central-vietnam-markets-guide,30933135,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,pexels,https://www.pexels.com/photo/traditional-scene-in-h-i-an-vietnam-s-ancient-town-30933135/,danangtrip/blogs/central-vietnam-markets-guide/blog-61__central-vietnam-markets-guide__p01,Hoi An Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621915/danangtrip/blogs/central-vietnam-markets-guide/blog-61__central-vietnam-markets-guide__p01.jpg,central-vietnam-markets-guide,downloaded,https://images.pexels.com/photos/30933135/pexels-photo-30933135.jpeg?auto=compress&cs=tinysrgb&h=350,The Best Markets in Central Vietnam You Must Visit,uploaded,1780621915,1880
b5dbad1188efd7b950ff8ad84a93076b,62,fishing-village-tours-vietnam,299850,danangtrip/blogs/fishing-village-tours-vietnam/blog-62__fishing-village-tours-vietnam__p01,downloaded:299850,Discover the traditional way of life in the coastal villages.,,jpg,1253,62,https://images.pexels.com/photos/36105998/pexels-photo-36105998.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-62__fishing-village-tours-vietnam__p01__pexels-36105998.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-62__fishing-village-tours-vietnam__p01__pexels-36105998.jpg,62,fishing-village-tours-vietnam,36105998,1,G Y,https://www.pexels.com/@g-y-1696590236,pexels,https://www.pexels.com/photo/traditional-fisherman-at-work-in-da-n-ng-vietnam-36105998/,danangtrip/blogs/fishing-village-tours-vietnam/blog-62__fishing-village-tours-vietnam__p01,Experiencing the Local Life: Visiting Fishing Villages in Central Vietnam Da Nang Vietnam,https://res.cloudinary.com/dmukxquza/image/upload/v1780621918/danangtrip/blogs/fishing-village-tours-vietnam/blog-62__fishing-village-tours-vietnam__p01.jpg,fishing-village-tours-vietnam,downloaded,https://images.pexels.com/photos/36105998/pexels-photo-36105998.jpeg?auto=compress&cs=tinysrgb&h=350,Experiencing the Local Life: Visiting Fishing Villages in Central Vietnam,uploaded,1780621918,1880
bf616f32ef3653c064a10a98aa4b559d,63,central-vietnam-crafts-guide,248955,danangtrip/blogs/central-vietnam-crafts-guide/blog-63__central-vietnam-crafts-guide__p01,downloaded:248955,A look at the artisans keeping ancient traditions alive.,,jpg,1253,63,https://images.pexels.com/photos/36886927/pexels-photo-36886927.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-63__central-vietnam-crafts-guide__p01__pexels-36886927.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-63__central-vietnam-crafts-guide__p01__pexels-36886927.jpg,63,central-vietnam-crafts-guide,36886927,1,Nhà văn,https://www.pexels.com/@nhavan,pexels,https://www.pexels.com/photo/traditional-vietnamese-masks-display-in-da-n-ng-36886927/,danangtrip/blogs/central-vietnam-crafts-guide/blog-63__central-vietnam-crafts-guide__p01,Understanding the Traditional Crafts of Central Vietnam Da Nang Vietnam,https://res.cloudinary.com/dmukxquza/image/upload/v1780621920/danangtrip/blogs/central-vietnam-crafts-guide/blog-63__central-vietnam-crafts-guide__p01.jpg,central-vietnam-crafts-guide,downloaded,https://images.pexels.com/photos/36886927/pexels-photo-36886927.jpeg?auto=compress&cs=tinysrgb&h=350,Understanding the Traditional Crafts of Central Vietnam,uploaded,1780621920,1880
8d0ce70283a68b8d802285048d15d6ec,64,local-transportation-guide-vietnam,378425,danangtrip/blogs/local-transportation-guide-vietnam/blog-64__local-transportation-guide-vietnam__p01,downloaded:378425,"Tips for using Grab, buses, and trains like a local.",,jpg,1300,64,https://images.pexels.com/photos/37723173/pexels-photo-37723173.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-64__local-transportation-guide-vietnam__p01__pexels-37723173.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-64__local-transportation-guide-vietnam__p01__pexels-37723173.jpg,64,local-transportation-guide-vietnam,37723173,1,Valeria Drozdova,https://www.pexels.com/@valeria-drozdova-2148646707,pexels,https://www.pexels.com/photo/contemporary-urban-street-with-palm-trees-and-skyscrapers-37723173/,danangtrip/blogs/local-transportation-guide-vietnam/blog-64__local-transportation-guide-vietnam__p01,How to Navigate Local Transportation in Central Vietnam Da Nang Vietnam,https://res.cloudinary.com/dmukxquza/image/upload/v1780621923/danangtrip/blogs/local-transportation-guide-vietnam/blog-64__local-transportation-guide-vietnam__p01.jpg,local-transportation-guide-vietnam,downloaded,https://images.pexels.com/photos/37723173/pexels-photo-37723173.jpeg?auto=compress&cs=tinysrgb&h=350,How to Navigate Local Transportation in Central Vietnam,uploaded,1780621923,1733
ceeb20c01f8e7afc428378126cacb3a9,65,common-travel-mistakes-central-vietnam,448711,danangtrip/blogs/common-travel-mistakes-central-vietnam/blog-65__common-travel-mistakes-central-vietnam__p01,downloaded:448711,Practical advice for a smooth and respectful trip.,,jpg,1254,65,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-65__common-travel-mistakes-central-vietnam__p01__pexels-14021725.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-65__common-travel-mistakes-central-vietnam__p01__pexels-14021725.jpg,65,common-travel-mistakes-central-vietnam,14021725,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/people-standing-near-the-apec-park-14021725/,danangtrip/blogs/common-travel-mistakes-central-vietnam/blog-65__common-travel-mistakes-central-vietnam__p01,10 Mistakes to Avoid When Visiting Central Vietnam Da Nang Vietnam,https://res.cloudinary.com/dmukxquza/image/upload/v1780621926/danangtrip/blogs/common-travel-mistakes-central-vietnam/blog-65__common-travel-mistakes-central-vietnam__p01.jpg,common-travel-mistakes-central-vietnam,downloaded,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&h=350,10 Mistakes to Avoid When Visiting Central Vietnam,uploaded,1780621926,1880
46fe66e1ee06fb4544b27f9233124cd6,66,central-vietnam-souvenir-guide,389442,danangtrip/blogs/central-vietnam-souvenir-guide/blog-66__central-vietnam-souvenir-guide__p01,downloaded:389442,Unique and high-quality gifts to bring home from your trip.,,jpg,1253,66,https://images.pexels.com/photos/30933135/pexels-photo-30933135.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-66__central-vietnam-souvenir-guide__p01__pexels-30933135.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-66__central-vietnam-souvenir-guide__p01__pexels-30933135.jpg,66,central-vietnam-souvenir-guide,30933135,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,pexels,https://www.pexels.com/photo/traditional-scene-in-h-i-an-vietnam-s-ancient-town-30933135/,danangtrip/blogs/central-vietnam-souvenir-guide/blog-66__central-vietnam-souvenir-guide__p01,Hoi An Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621929/danangtrip/blogs/central-vietnam-souvenir-guide/blog-66__central-vietnam-souvenir-guide__p01.jpg,central-vietnam-souvenir-guide,downloaded,https://images.pexels.com/photos/30933135/pexels-photo-30933135.jpeg?auto=compress&cs=tinysrgb&h=350,"Best Souvenirs to Buy in Da Nang, Hoi An, and Hue",uploaded,1780621929,1880
2b17ecd15c8070b814be448310810869,67,vietnamese-etiquette-for-travelers,448882,danangtrip/blogs/vietnamese-etiquette-for-travelers/blog-67__vietnamese-etiquette-for-travelers__p01,downloaded:448882,Essential social rules to know before your trip to Central Vietnam.,,jpg,1253,67,https://images.pexels.com/photos/34009126/pexels-photo-34009126.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-67__vietnamese-etiquette-for-travelers__p01__pexels-34009126.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-67__vietnamese-etiquette-for-travelers__p01__pexels-34009126.jpg,67,vietnamese-etiquette-for-travelers,34009126,1,Kirandeep Singh Walia,https://www.pexels.com/@kirandeepsingh,pexels,https://www.pexels.com/photo/bustling-han-market-in-da-nang-vietnam-34009126/,danangtrip/blogs/vietnamese-etiquette-for-travelers/blog-67__vietnamese-etiquette-for-travelers__p01,A Beginner’s Guide to Vietnamese Etiquette Da Nang Vietnam,https://res.cloudinary.com/dmukxquza/image/upload/v1780621931/danangtrip/blogs/vietnamese-etiquette-for-travelers/blog-67__vietnamese-etiquette-for-travelers__p01.jpg,vietnamese-etiquette-for-travelers,downloaded,https://images.pexels.com/photos/34009126/pexels-photo-34009126.jpeg?auto=compress&cs=tinysrgb&h=350,A Beginner’s Guide to Vietnamese Etiquette,uploaded,1780621931,1880
2e457c6c2bf1fb424610d301c4dd5060,68,travel-safety-guide-central-vietnam,362856,danangtrip/blogs/travel-safety-guide-central-vietnam/blog-68__travel-safety-guide-central-vietnam__p01,downloaded:362856,"Practical safety tips for solo travelers, families, and couples.",,jpg,1253,68,https://images.pexels.com/photos/36947721/pexels-photo-36947721.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-68__travel-safety-guide-central-vietnam__p01__pexels-36947721.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-68__travel-safety-guide-central-vietnam__p01__pexels-36947721.jpg,68,travel-safety-guide-central-vietnam,36947721,1,Cuong Nguyen Manh,https://www.pexels.com/@cuong-nguyen-manh-2157143550,pexels,https://www.pexels.com/photo/dragon-bridge-over-han-river-in-da-nang-vietnam-36947721/,danangtrip/blogs/travel-safety-guide-central-vietnam/blog-68__travel-safety-guide-central-vietnam__p01,Staying Safe While Traveling in Central Vietnam Da Nang Vietnam,https://res.cloudinary.com/dmukxquza/image/upload/v1780621934/danangtrip/blogs/travel-safety-guide-central-vietnam/blog-68__travel-safety-guide-central-vietnam__p01.jpg,travel-safety-guide-central-vietnam,downloaded,https://images.pexels.com/photos/36947721/pexels-photo-36947721.jpeg?auto=compress&cs=tinysrgb&h=350,Staying Safe While Traveling in Central Vietnam,uploaded,1780621934,1880
82926522ac0f4040f32f1b6220b7a3d2,69,best-time-to-visit-central-vietnam,448711,danangtrip/blogs/best-time-to-visit-central-vietnam/blog-69__best-time-to-visit-central-vietnam__p01,downloaded:448711,A month-by-month breakdown of the weather and events in the region.,,jpg,1254,69,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-69__best-time-to-visit-central-vietnam__p01__pexels-14021725.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-69__best-time-to-visit-central-vietnam__p01__pexels-14021725.jpg,69,best-time-to-visit-central-vietnam,14021725,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/people-standing-near-the-apec-park-14021725/,danangtrip/blogs/best-time-to-visit-central-vietnam/blog-69__best-time-to-visit-central-vietnam__p01,The Best Time to Visit Central Vietnam: Weather Guide Da Nang Vietnam,https://res.cloudinary.com/dmukxquza/image/upload/v1780621937/danangtrip/blogs/best-time-to-visit-central-vietnam/blog-69__best-time-to-visit-central-vietnam__p01.jpg,best-time-to-visit-central-vietnam,downloaded,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&h=350,The Best Time to Visit Central Vietnam: Weather Guide,uploaded,1780621937,1880
8d4ada00f28609597615e557885d1a1b,70,da-nang-airport-to-hoi-an-guide,389442,danangtrip/blogs/da-nang-airport-to-hoi-an-guide/blog-70__da-nang-airport-to-hoi-an-guide__p01,downloaded:389442,The most reliable and cost-effective ways to make the transfer.,,jpg,1253,70,https://images.pexels.com/photos/30933135/pexels-photo-30933135.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-70__da-nang-airport-to-hoi-an-guide__p01__pexels-30933135.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-70__da-nang-airport-to-hoi-an-guide__p01__pexels-30933135.jpg,70,da-nang-airport-to-hoi-an-guide,30933135,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,pexels,https://www.pexels.com/photo/traditional-scene-in-h-i-an-vietnam-s-ancient-town-30933135/,danangtrip/blogs/da-nang-airport-to-hoi-an-guide/blog-70__da-nang-airport-to-hoi-an-guide__p01,Hoi An Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621939/danangtrip/blogs/da-nang-airport-to-hoi-an-guide/blog-70__da-nang-airport-to-hoi-an-guide__p01.jpg,da-nang-airport-to-hoi-an-guide,downloaded,https://images.pexels.com/photos/30933135/pexels-photo-30933135.jpeg?auto=compress&cs=tinysrgb&h=350,How to Get from Da Nang Airport to Hoi An (And Avoid Scams),uploaded,1780621939,1880
